2023-05-13 09:48:46 , udn , MLB／大谷是棒壇的那道光 守護者教頭：愛棒球的大男孩 , https://udn.com/news/story/6999/7162400?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:48:57 , udn , 大谷翔平的天賦，讓各隊教頭都稱讚，守護者隊總教練法蘭柯納（Terry Francona）大讚他的球技之餘，他說：「我聽尼... , https://udn.com/news/story/6999/7162400?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:49:18 , udn , 小孩被阿伯搶去報扶養！媽媽冷回「1句話」惹怒人妻：氣到原地往生 , https://udn.com/news/story/121041/7162381?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:49:28 , udn , 又到了5月報稅季節，家家戶戶都在忙著申報。有一名女網友表示，自己有2個小孩，職業是自營工作者，有在兼職Foodpanda 外送，最近報稅時才發現小孩被伯父報走，媽媽認為她扣不到，就直接給他們報，女網友直呼「氣到原地往生不想多說一句話」。 , https://udn.com/news/story/121041/7162381?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:49:49 , udn , 歐盟外長會議重新校準對中關係 盼台海局勢降溫 , https://udn.com/news/story/7331/7162391?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:49:59 , udn , 歐盟外交政策高級代表波瑞爾（Josep Borrell）12日在瑞典表示，歐盟外長會議對重新校準針對中國大陸的政策達成共... , https://udn.com/news/story/7331/7162391?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:50:20 , udn , 日媒曝「住飯店最多人偷這些」還有人打包電視！最高可判十年 , https://udn.com/news/story/6812/7162373?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:50:31 , udn , 不少港人去旅行或Staycation住飯店時都會取走飯店提供的牙刷、梳子或護手霜等用品。不過到底哪些設備可以拿，哪些不可拿走呢？最近有日媒訪問飯店時，有職員就分享他們遇到最荒謬的住客。拿走浴袍已算是小兒科，有客人竟然把這東西帶走？！ , https://udn.com/news/story/6812/7162373?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:50:52 , udn , 政府打房建商難喘息？台中建商開第1槍組團赴日考察 , https://udn.com/news/story/7241/7162389?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:51:02 , udn , 政府重拳打炒房，3月底央行第五度升息，房市急凍，大台中不動產開發商業同業公會開第一槍，組團赴日考察。理事長王至亮說，政府... , https://udn.com/news/story/7241/7162389?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:51:23 , udn , 招募公車司機！公路總局祭最高補貼13.7萬、南市再加碼 , https://udn.com/news/story/7266/7162388?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:51:33 , udn , 公路總局「公路公共運輸營業大客車駕駛擴大徵才就業獎勵方案」巡迴徵才，今天在台南轉運站舉辦招募大客車駕駛活動，有逾百駕駛、... , https://udn.com/news/story/7266/7162388?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:54:13 , udn , 臉部皮膚出現「這些」症狀？網：可能是蠕形蟎蟲惹的禍！ , https://udn.com/news/story/7266/7161470?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:54:23 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近一年內「蠕形蟎蟲增生症狀」話題的網路聲量表現，帶您了解網友熱議的八大蠕形蟎蟲增生症狀排行。 , https://udn.com/news/story/7266/7161470?from=udn-ch1_breaknews-1-0-news
2023-05-13 09:56:00 , udn , 成大「碑傳台灣400年」展 31件珍貴拓本回顧台灣歷史 , https://udn.com/news/story/6928/7162368?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:00:15 , udn , 品嘗屏東在地好物 「農夫小學市集X好屏友」今明登場 , https://udn.com/news/story/7327/7162411?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:00:26 , udn , 母親節將至，民眾攜家帶眷出外遊玩，屏東智慧農業學校今明2天，於上午10點至下午5點舉辦「農夫小學市集X好屏友」活動，聚集... , https://udn.com/news/story/7327/7162411?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:00:46 , udn , 台中北屯跳蚤市場大火 濃煙大到台74線上都看得到 , https://udn.com/news/story/7320/7162412?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:00:57 , udn , 台中市北屯區太原路二手市場今上午8點多傳出火警，現場攤商、棚架陷入火海，濃煙竄天，台中市消防局派遣第八大隊及多個分隊到場... , https://udn.com/news/story/7320/7162412?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:01:18 , udn , 深夜獲譯文 議員爆：中捷行控中心收14則異常警告未即時停車 , https://udn.com/news/story/123447/7162410?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:01:28 , udn , 台中市議員江肇國指出，他深夜收到一段無線電譯文後，發現中捷在10日的變故有更多缺失和疑點！質疑捷運公司董事長請辭，「有種... , https://udn.com/news/story/123447/7162410?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:01:49 , udn , 印度洋的氣旋「摩卡」出現 彭啟明：牽連梅雨鋒面發展 , https://udn.com/news/story/7266/7162408?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:01:59 , udn , 在印度洋有一氣旋「摩卡」（Mocha），前天開始穩定且快速增強中。天氣風險公司總經理彭啟明在「氣象達人彭啟明」臉書粉專表... , https://udn.com/news/story/7266/7162408?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:02:20 , udn , 新北貨車疑未依號誌燈直接左轉 撞對向GTR跑車1命危2傷 , https://udn.com/news/story/7320/7162405?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:02:31 , udn , 新北市23歲葉姓男子今天凌晨開著貨車載同許男，行經新莊區新北大道七段疑未依號誌燈直接左轉，當場與對向車道江男所駕駛Nis... , https://udn.com/news/story/7320/7162405?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:06:26 , udn , 母親節鋒面雨襲 下周四再一波 專家：短期無典型梅雨鋒 , https://udn.com/news/story/7266/7162416?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:06:36 , udn , 梅雨季第二波鋒面逐漸接近，天氣風險公司天氣分析師吳聖宇在「天氣職人-吳聖宇」臉書粉專表示，今天各地雲量就明顯偏多，北部地... , https://udn.com/news/story/7266/7162416?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:12:26 , udn , 影／台中跳蚤市場竄濃煙疑神壇起火 周邊部分道路封鎖交管 , https://udn.com/news/story/7320/7162424?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:12:36 , udn , 台中市北屯區太原路二手市場今上午8點多傳出火警，現場攤商、棚架陷入火海，濃煙竄天，現場疑似附近神壇起火原因仍待查，所幸並... , https://udn.com/news/story/7320/7162424?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:12:57 , udn , 疫情解封首次母親節 台鐵、高鐵運量大增 嘉義站返鄉人潮湧現 , https://udn.com/news/story/7266/7162420?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:13:08 , udn , 明天母親節，今年是疫情解封首次過節，旅居外地遊子紛紛返鄉嘉義縣市，陪媽媽過節，台鐵、高鐵嘉義站昨晚起到上午，返鄉人潮湧現... , https://udn.com/news/story/7266/7162420?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:15:14 , udn , 台南3歲女童斑馬線亡 事發地湧入悼念物 女童父感謝：勿再放置 , https://udn.com/news/story/7320/7162427?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:15:24 , udn , 台南3歲余姓女童走斑馬線被不幸被轎車撞死、母親重傷住院，余父透過律師李怡貞的臉書，呼籲民眾不要再前往事發地點放花、玩具、... , https://udn.com/news/story/7320/7162427?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:15:45 , udn , 鋒面影響母親節 賈新興：明天午後這些地區雨勢漸明顯 , https://udn.com/news/story/7266/7162426?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:15:55 , udn , 明天母親節各地有雨。台灣整合防災工程技術顧問公司總監賈新興今天在臉書表示，今天水氣偏多，有些零星的降雨。預報顯示鋒面水氣... , https://udn.com/news/story/7266/7162426?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:18:17 , udn , 嘉義竹崎親水公園出現浮屍 查為失蹤2天身心障礙翁 , https://udn.com/news/story/7320/7162428?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:18:27 , udn , 嘉義縣竹崎親水公園驚現浮屍，一具年約70歲男屍浮在竹崎大橋下的牛稠溪，消防隊員今天凌晨5點多獲報，將浮屍打撈上岸，身體腫... , https://udn.com/news/story/7320/7162428?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:18:48 , udn , 國防部：1架次共機擾台西南ADIZ , https://udn.com/news/story/10930/7162422?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:18:58 , udn , 國防部指出，統計自昨天上午6時起至今天上午6時止，偵獲共機10架次（其中進入西南空域1架次）、共艦4艘次，持續在台海周邊... , https://udn.com/news/story/10930/7162422?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:21:14 , udn , 蔡麗清搭船確認新竹漁港疏浚方案 今年將疏浚22萬立方 , https://udn.com/news/story/7324/7162432?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:21:25 , udn , 新竹漁港為台灣西北海岸重要的漁業基地，因地理、環境、氣候等先天條件，長年受漂砂及漲退潮造成淤積。為確保船隻航行安全。副市... , https://udn.com/news/story/7324/7162432?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:21:46 , udn , 兒子課本夾「垃圾」媽火大教訓  聽完真相後暖哭：是我錯了 , https://udn.com/news/story/7272/7162414?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:21:56 , udn , 明天就是一年一度的母親節，每個人的表達方式不同，但目的都是為了感謝母親平時的辛苦照顧，希望能把心意傳達給她。日前有一名媽媽分享，兒子把吃完的貝果包裝袋夾在課本裡，搞得整個黏黏的，讓她忍不住念了一頓，但事後兒子才解釋原因，讓她瞬間由生氣轉為感動，結局充滿洋蔥。 , https://udn.com/news/story/7272/7162414?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:24:14 , udn , 陸外長秦剛會挪威首相 談雙邊合作加深加廣 , https://udn.com/news/story/7331/7162434?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:24:25 , udn , 中國大陸國務委員兼外交部長秦剛出訪挪威期間，於12日會見挪威首相斯托爾，兩人就增進中挪關係進行討論，並交換有意加深合作的... , https://udn.com/news/story/7331/7162434?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:27:17 , udn , 咖啡店公告「禁止60歲以上顧客進入」原因竟是...長者怒：老人不算人？ , https://udn.com/news/story/6812/7162421?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:27:27 , udn , 這樣對待老人，未免太過分了吧！韓國有咖啡店在門外寫明，限制60歲以上顧客進入，因而惹來社會討論是否歧視老年人。有身為店舖老闆的民眾就表示，理解該店決定，認為老年群組存在不少「奧客」，擔憂他們影響其他客人也無可厚非；亦有老年人對此極為不滿，覺得不能「一竿子打翻一船人」，「最近去餐廳，會發現好像不太歡迎老人」，同時怒斥「難道60歲以上就不算人了嗎？」。 , https://udn.com/news/story/6812/7162421?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:27:48 , udn , 3歲女童過馬路遭撞死 重傷母得知噩耗反應「勇敢」到令人心痛 , https://udn.com/news/story/7315/7162419?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:27:59 , udn , 台南市北區忠義路、成功路口，8日中午發生死亡車禍，一對母女走在斑馬線時，遭杜姓孕婦開車撞上，造成3歲女童亡、母重傷住院。當時女童父親尚未告訴仍重傷的妻子，女兒已經離世的消息，怕她承受不住打擊... , https://udn.com/news/story/7315/7162419?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:28:19 , udn , NBA／在鳳凰城待得不開心？美媒曝艾頓今夏恐被交易 , https://udn.com/news/story/7002/7162433?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:28:30 , udn , 儘管在引進杜蘭特（Kevin Durant）之後，太陽長期躍居奪下西冠的賭盤首位，但隨著第二輪第6戰慘敗金塊，知名記者史坦（Marc Stein）在報導指出，太陽今夏很可能面臨陣容變動，特別是艾頓（D , https://udn.com/news/story/7002/7162433?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:30:17 , udn , 咖啡店公告「禁止60歲以上顧客進入」 長者怒：老人不算人？ , https://udn.com/news/story/6812/7162421?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:32:01 , udn , 賓士、BMW非富人心目中「最喜歡的車」？ 統計：有錢人更愛這兩品牌 , https://udn.com/news/story/121591/7161214?from=udn-catehotnews_ch2
2023-05-13 10:36:15 , udn , 星座早就退流行！16種MBTI類型人氣排行揭曉 快看你和哪些明星同一型   , https://udn.com/news/story/7268/7162449?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:36:25 , udn , 想知道你的人格類型和哪些明星相符合嗎？今天《DailyView網路溫度計》透過《KEYPO大數據關鍵引擎》輿情分析系統，一起來看最受網友矚目的MBTI類型和對應名人有哪些吧！ , https://udn.com/news/story/7268/7162449?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:36:46 , udn , 少數藍委挺郭台銘？謝衣鳳：多數挺侯友宜盼盡速徵召 , https://udn.com/news/story/123307/7162454?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:36:57 , udn , 下周國民黨的總統參選人將揭曉，根據媒體報導，國民黨中央已開始致電國民黨立委，了解是支持鴻海創辦人郭台銘，或支持新北市長侯... , https://udn.com/news/story/123307/7162454?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:37:17 , udn , 文字學大師許學仁病逝 教長潘文忠證實：感謝一生奉獻華語 , https://udn.com/news/story/6885/7162453?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:37:28 , udn , 文字學大師、國立東華大學中國語文學系教授許學仁昨天辭世，享壽71歲。許學仁曾擔任公視節目《一字千金》指導專家，亦曾擔任教... , https://udn.com/news/story/6885/7162453?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:42:06 , udn , 女通緝犯找豬隊友搬家...派出所前撞電桿及警車 害她被抓 , https://udn.com/news/story/7320/7162458?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:42:16 , udn , 中壢昨有名蔡姓男子（58歲）應黃女(32歲)、史女（43歲）要求幫忙開車搬家，但行經中壢區仁愛派出所時，失控撞斷路旁電線... , https://udn.com/news/story/7320/7162458?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:42:37 , udn , 母親節出遊記得帶傘！周末鋒面來襲「全台恐變天」 未來9日氣象曝光   , https://udn.com/news/story/7266/7162439?from=udn-ch1_breaknews-1-0-news
2023-05-13 10:42:48 , udn , 本週日（14日）適逢母親節，許多人都會規劃帶媽媽走走踏青，或是到餐廳享用美食大餐，不過出門時要注意天氣變化，當天受到鋒面影響，全台各地都會出現降雨機會，如果有計畫要外出的民眾，記得出門時要攜帶雨具。 , https://udn.com/news/story/7266/7162439?from=udn-ch1_breaknews-1-0-news
